dataset,model,method,seed,split_seed,model_seed,protected_attribute,privileged_group,unprivileged_group,n_train,n_val,n_test,accuracy,f1,spd,eod,disparate_impact,train_time_sec,single_pred_latency_ms,batch_256_latency_ms,implementation_loc_added,implementation_dependencies_added,implementation_hyperparams,implementation_stage,implementation_complexity_score,method_hyperparams,aif360_version,sklearn_version,notes
adult,lr,baseline,16384,16384,16384,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8486456605859591,0.6625585407936899,-0.18182685452547692,-0.09576758432819887,0.299978074569633,0.14448749995790422,0.04870002157986164,0.1071499427780509,0,0,1,none,1,"{""C"": 0.1, ""val_acc"": 0.8509509066784608}",0.6.1,1.5.2,tuned_hp
adult,lr,reweighing,16384,16384,16384,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8432283029297954,0.6380806533945891,-0.08497066735378284,0.1540315595224645,0.6008993116444631,0.115868000080809,0.04850002005696297,0.11679984163492918,6,0,1,preprocessing,2,"{""C"": 0.1, ""val_acc"": 0.8444272445820433}",0.6.1,1.5.2,tuned_hp
adult,lr,dir,16384,16384,16384,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8497512437810946,0.6630300024795438,-0.1753761688005495,-0.10617130518836537,0.31223706699026643,0.43740829988382757,1.7018499784171581,4.306300077587366,24,1,3,preprocessing,3,"{""C"": 1.0, ""val_acc"": 0.8533834586466166, ""repair_level"": 1.0, ""n_quantiles"": 101}",0.6.1,1.5.2,tuned_hp
adult,lr,eqodds,16384,16384,16384,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8234383637368712,0.6103927787265186,-0.09747678726083048,-0.004807994074743638,0.5886708617728881,0.10733060003258288,0.11689995881170034,0.354300020262599,22,0,1,postprocessing,3,"{""C"": 0.1, ""val_acc"": 0.8509509066784608}",0.6.1,1.5.2,tuned_hp
adult,rf,baseline,16384,16384,16384,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8525152017689331,0.644456289978678,-0.15909334322400212,-0.12703837607803264,0.27234160769606214,2.801179600181058,3.8966500433161855,7.555800024420023,0,0,3,none,1,"{""n_estimators"": 200, ""max_depth"": 10, ""class_weight"": null, ""val_acc"": 0.8585802742149491}",0.6.1,1.5.2,tuned_hp
adult,rf,reweighing,16384,16384,16384,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8485351022664456,0.6301295896328294,-0.07915663027915469,0.15531515585181843,0.5775084051708754,2.404387100134045,4.33080003131181,8.917349856346846,6,0,3,preprocessing,2,"{""n_estimators"": 200, ""max_depth"": 10, ""class_weight"": null, ""val_acc"": 0.8549314462627157}",0.6.1,1.5.2,tuned_hp
adult,rf,dir,16384,16384,16384,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8475400773908237,0.6325606181721289,-0.15169673970136527,-0.10495361478301252,0.2988188549458469,1.179485100088641,3.623249940574169,7.575499941594899,24,1,5,preprocessing,3,"{""n_estimators"": 100, ""max_depth"": 10, ""class_weight"": null, ""val_acc"": 0.8571428571428571, ""repair_level"": 1.0, ""n_quantiles"": 101}",0.6.1,1.5.2,tuned_hp
adult,rf,eqodds,16384,16384,16384,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8273079049198452,0.5796555435952637,-0.08868228719189968,-0.022674776233696126,0.5375798073494966,1.983744200086221,4.705299972556531,11.044400045648217,22,0,3,postprocessing,3,"{""n_estimators"": 200, ""max_depth"": 10, ""class_weight"": null, ""val_acc"": 0.8585802742149491}",0.6.1,1.5.2,tuned_hp
adult,lr,baseline,32768,32768,32768,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8490878938640133,0.6678023850085179,-0.18983904296188675,-0.1174788787205463,0.29190152942866177,0.12480089999735355,0.07469998672604561,0.13129995204508305,0,0,1,none,1,"{""C"": 1.0, ""val_acc"": 0.8446483856700575}",0.6.1,1.5.2,tuned_hp
adult,lr,reweighing,32768,32768,32768,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8465450525152017,0.649848637739657,-0.09653644188019148,0.13411541696481255,0.5646591476215295,0.11013289983384311,0.07335003465414047,0.125400023534894,6,0,1,preprocessing,2,"{""C"": 10.0, ""val_acc"": 0.8377930119416187}",0.6.1,1.5.2,tuned_hp
adult,lr,dir,32768,32768,32768,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8505251520176893,0.6679764243614931,-0.18327540434294126,-0.11470769153516869,0.30013782431644825,0.3185336000751704,3.0623000347986817,6.730500026606023,24,1,3,preprocessing,3,"{""C"": 0.1, ""val_acc"": 0.8466386554621849, ""repair_level"": 1.0, ""n_quantiles"": 101}",0.6.1,1.5.2,tuned_hp
adult,lr,eqodds,32768,32768,32768,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8170259812050856,0.5960458872345619,-0.08404458736084419,0.003879034384062119,0.6383535937806099,0.17225019983015954,0.16985007096081972,0.4301500739529729,22,0,1,postprocessing,3,"{""C"": 1.0, ""val_acc"": 0.8446483856700575}",0.6.1,1.5.2,tuned_hp
adult,rf,baseline,32768,32768,32768,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8564953012714207,0.6637305699481866,-0.17325268782751183,-0.1436654991902987,0.2633141282209002,1.1270633998792619,2.34004994854331,3.9593001129105687,0,0,3,none,1,"{""n_estimators"": 100, ""max_depth"": 10, ""class_weight"": null, ""val_acc"": 0.8539363113666519}",0.6.1,1.5.2,tuned_hp
adult,rf,reweighing,32768,32768,32768,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.851077943615257,0.6385833109739737,-0.09098781903062901,0.10104319662561667,0.5303705638199318,1.0040170000866055,1.999500091187656,4.193199914880097,6,0,3,preprocessing,2,"{""n_estimators"": 100, ""max_depth"": 10, ""class_weight"": null, ""val_acc"": 0.8507297655904467}",0.6.1,1.5.2,tuned_hp
adult,rf,dir,32768,32768,32768,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8540630182421227,0.65625,-0.1659450200813194,-0.13265920988212254,0.28035490581211914,2.4311805001925677,5.972800077870488,17.959299962967634,24,1,5,preprocessing,3,"{""n_estimators"": 200, ""max_depth"": 10, ""class_weight"": null, ""val_acc"": 0.8515037593984962, ""repair_level"": 1.0, ""n_quantiles"": 101}",0.6.1,1.5.2,tuned_hp
adult,rf,eqodds,32768,32768,32768,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8262023217247098,0.5664644236072808,-0.07293463655079865,0.03871188440728607,0.5872670150332006,1.1136026000604033,2.118399948813021,4.013550002127886,22,0,3,postprocessing,3,"{""n_estimators"": 100, ""max_depth"": 10, ""class_weight"": null, ""val_acc"": 0.8539363113666519}",0.6.1,1.5.2,tuned_hp
compas,lr,baseline,42,42,42,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.660453808752026,0.5975024015369836,-0.14809874809874812,-0.08834134615384615,0.7912702208004221,0.028015899937599897,0.046050059609115124,0.18420000560581684,0,0,1,none,1,"{""C"": 10.0, ""val_acc"": 0.667477696674777}",0.6.1,1.5.2,tuned_hp
compas,lr,reweighing,42,42,42,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6482982171799028,0.5753424657534246,-0.005645255645255642,0.042668269230769273,0.9910528023735571,0.02923940005712211,0.04950002767145634,0.15385006554424763,6,0,1,preprocessing,2,"{""C"": 0.1, ""val_acc"": 0.6545012165450121}",0.6.1,1.5.2,tuned_hp
compas,lr,dir,42,42,42,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6693679092382496,0.5976331360946746,-0.19072774072774068,-0.16256009615384615,0.7488851062518774,0.42577199963852763,8.16434994339943,18.296550028026104,24,1,3,preprocessing,3,"{""C"": 10.0, ""val_acc"": 0.6715328467153284, ""repair_level"": 1.0, ""n_quantiles"": 101}",0.6.1,1.5.2,tuned_hp
compas,lr,eqodds,42,42,42,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6207455429497569,0.4967741935483871,0.02074997074997076,0.024038461538461564,1.0301556668338676,0.024231499759480357,0.12235005851835012,0.35684998147189617,22,0,1,postprocessing,3,"{""C"": 10.0, ""val_acc"": 0.667477696674777}",0.6.1,1.5.2,tuned_hp
compas,rf,baseline,42,42,42,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6499189627228525,0.6183745583038869,-0.2418450918450918,-0.20703125,0.6533278546930424,0.48209169995971024,4.253749968484044,6.920199957676232,0,0,3,none,1,"{""n_estimators"": 200, ""max_depth"": 10, ""class_weight"": ""balanced"", ""val_acc"": 0.6731549067315491}",0.6.1,1.5.2,tuned_hp
compas,rf,reweighing,42,42,42,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6612641815235009,0.6365217391304347,-0.1917690417690418,-0.17397836538461542,0.7049707049707049,0.5030955001711845,4.109649918973446,6.814400083385408,6,0,3,preprocessing,2,"{""n_estimators"": 200, ""max_depth"": 10, ""class_weight"": ""balanced"", ""val_acc"": 0.6804541768045418}",0.6.1,1.5.2,tuned_hp
compas,rf,dir,42,42,42,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6572123176661264,0.6199460916442049,-0.3917573417573418,-0.3563701923076923,0.5174836259880248,0.4628383999224752,9.038049960508943,18.520900048315525,24,1,5,preprocessing,3,"{""n_estimators"": 100, ""max_depth"": 10, ""class_weight"": ""balanced"", ""val_acc"": 0.6731549067315491, ""repair_level"": 1.0, ""n_quantiles"": 101}",0.6.1,1.5.2,tuned_hp
compas,rf,eqodds,42,42,42,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6142625607779578,0.4957627118644068,-0.007277407277407222,-0.027644230769230727,0.9895324963818115,0.5629418999888003,5.394200095906854,10.084899957291782,22,0,3,postprocessing,3,"{""n_estimators"": 200, ""max_depth"": 10, ""class_weight"": ""balanced"", ""val_acc"": 0.6731549067315491}",0.6.1,1.5.2,tuned_hp
compas,lr,baseline,123,123,123,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6661264181523501,0.5952848722986247,-0.15593775593775594,-0.039663461538461564,0.7873576055394237,0.037852599984034896,0.04429998807609081,0.14234986156225204,0,0,1,none,1,"{""C"": 1.0, ""val_acc"": 0.6723438767234388}",0.6.1,1.5.2,tuned_hp
compas,lr,reweighing,123,123,123,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6620745542949756,0.5817452357071213,0.017848367848367852,0.09945913461538458,1.0280760842558596,0.037552000023424625,0.07349997758865356,0.25685003492981195,6,0,1,preprocessing,2,"{""C"": 1.0, ""val_acc"": 0.6788321167883211}",0.6.1,1.5.2,tuned_hp
compas,lr,dir,123,123,123,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6701782820097245,0.6021505376344086,-0.1584708084708084,-0.05859375,0.7831995454145292,0.27466120035387576,7.049650070257485,15.186200034804642,24,1,3,preprocessing,3,"{""C"": 1.0, ""val_acc"": 0.681265206812652, ""repair_level"": 1.0, ""n_quantiles"": 101}",0.6.1,1.5.2,tuned_hp
compas,lr,eqodds,123,123,123,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6239870340356564,0.5,-0.04537264537264529,0.006009615384615419,0.9381282108554837,0.033137999940663576,0.11750007979571819,0.40595000609755516,22,0,1,postprocessing,3,"{""C"": 1.0, ""val_acc"": 0.6723438767234388}",0.6.1,1.5.2,tuned_hp
compas,rf,baseline,123,123,123,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6839546191247974,0.6566901408450704,-0.207055107055107,-0.1171875,0.691620053322181,0.543125499971211,4.07600007019937,6.789949955418706,0,0,3,none,1,"{""n_estimators"": 200, ""max_depth"": 10, ""class_weight"": ""balanced"", ""val_acc"": 0.6942416869424168}",0.6.1,1.5.2,tuned_hp
compas,rf,reweighing,123,123,123,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6758508914100486,0.648506151142355,-0.13010413010413013,-0.03695913461538458,0.7898317898317898,0.6735730001237243,4.8880999675020576,7.19845003914088,6,0,3,preprocessing,2,"{""n_estimators"": 200, ""max_depth"": 10, ""class_weight"": ""balanced"", ""val_acc"": 0.6869424168694241}",0.6.1,1.5.2,tuned_hp
compas,rf,dir,123,123,123,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6880064829821718,0.6601941747572816,-0.30443430443430447,-0.19591346153846156,0.5875406197986843,0.46639410010538995,9.761249995790422,21.213450003415346,24,1,5,preprocessing,3,"{""n_estimators"": 100, ""max_depth"": 10, ""class_weight"": ""balanced"", ""val_acc"": 0.6877534468775345, ""repair_level"": 1.0, ""n_quantiles"": 101}",0.6.1,1.5.2,tuned_hp
compas,rf,eqodds,123,123,123,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6482982171799028,0.5842911877394636,-0.04350064350064342,0.0036057692307692735,0.9318273497377976,0.6247076001018286,4.7557499492540956,12.091950047761202,22,0,3,postprocessing,3,"{""n_estimators"": 200, ""max_depth"": 10, ""class_weight"": ""balanced"", ""val_acc"": 0.6942416869424168}",0.6.1,1.5.2,tuned_hp
compas,lr,baseline,256,256,256,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6653160453808752,0.6085308056872037,-0.16168831168831177,-0.10426682692307687,0.7713498622589531,0.03495390014722943,0.04930002614855766,0.1409000251442194,0,0,1,none,1,"{""C"": 10.0, ""val_acc"": 0.6820762368207623}",0.6.1,1.5.2,tuned_hp
compas,lr,reweighing,256,256,256,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6564019448946515,0.5946462715105163,-0.002644202644202731,0.04477163461538458,0.9956618550368549,0.034390500048175454,0.05079992115497589,0.25984994135797024,6,0,1,preprocessing,2,"{""C"": 0.1, ""val_acc"": 0.6853203568532036}",0.6.1,1.5.2,tuned_hp
compas,lr,dir,256,256,256,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6815235008103727,0.6246418338108882,-0.21322101322101328,-0.15264423076923073,0.7147999186215745,0.18585650017485023,7.08725000731647,16.2851499626413,24,1,3,preprocessing,3,"{""C"": 0.1, ""val_acc"": 0.6845093268450932, ""repair_level"": 1.0, ""n_quantiles"": 101}",0.6.1,1.5.2,tuned_hp
compas,lr,eqodds,256,256,256,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6426256077795786,0.5323435843054083,-0.013267813267813233,0.009314903846153855,0.9810459810459811,0.02541689993813634,0.11430005542933941,0.3610999556258321,22,0,1,postprocessing,3,"{""C"": 10.0, ""val_acc"": 0.6820762368207623}",0.6.1,1.5.2,tuned_hp
compas,rf,baseline,256,256,256,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.700162074554295,0.673721340388007,-0.21542646542646549,-0.14122596153846156,0.6825294193715246,0.31577019998803735,2.5005999486893415,3.566049854271114,0,0,3,none,1,"{""n_estimators"": 100, ""max_depth"": 10, ""class_weight"": ""balanced"", ""val_acc"": 0.6877534468775345}",0.6.1,1.5.2,tuned_hp
compas,rf,reweighing,256,256,256,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.706645056726094,0.6835664335664335,-0.13386568386568387,-0.06159855769230771,0.7829205126502424,0.5146254000719637,4.581149900332093,8.886350085958838,6,0,3,preprocessing,2,"{""n_estimators"": 200, ""max_depth"": 10, ""class_weight"": ""balanced"", ""val_acc"": 0.6966747769667477}",0.6.1,1.5.2,tuned_hp
compas,rf,dir,256,256,256,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6847649918962723,0.6042726347914548,-0.3511641511641511,-0.22235576923076927,0.6056445361258196,0.6812348999083042,12.592299957759678,21.91910007968545,24,1,5,preprocessing,3,"{""n_estimators"": 200, ""max_depth"": 10, ""class_weight"": null, ""val_acc"": 0.683698296836983, ""repair_level"": 1.0, ""n_quantiles"": 101}",0.6.1,1.5.2,tuned_hp
compas,rf,eqodds,256,256,256,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6653160453808752,0.6085308056872037,-0.006481806481806407,0.06610576923076927,0.9892820522741784,0.31039100023917854,2.1249500568956137,4.1421998757869005,22,0,3,postprocessing,3,"{""n_estimators"": 100, ""max_depth"": 10, ""class_weight"": ""balanced"", ""val_acc"": 0.6877534468775345}",0.6.1,1.5.2,tuned_hp
compas,lr,baseline,789,789,789,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6726094003241491,0.61003861003861,-0.1708318708318708,-0.06430288461538458,0.765524883171942,0.03777389996685088,0.04469999112188816,0.14745001681149006,0,0,1,none,1,"{""C"": 1.0, ""val_acc"": 0.6747769667477697}",0.6.1,1.5.2,tuned_hp
compas,lr,reweighing,789,789,789,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6661264181523501,0.603082851637765,-0.03252018252018252,0.04987980769230771,0.9488446567098252,0.026714999927207828,0.0447999918833375,0.15320000238716602,6,0,1,preprocessing,2,"{""C"": 0.1, ""val_acc"": 0.6601784266017843}",0.6.1,1.5.2,tuned_hp
compas,lr,dir,789,789,789,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.679902755267423,0.6227316141356256,-0.18073593073593075,-0.06670673076923073,0.7511177347242921,0.6794779999181628,7.258799974806607,17.964750062674284,24,1,3,preprocessing,3,"{""C"": 10.0, ""val_acc"": 0.6861313868613139, ""repair_level"": 1.0, ""n_quantiles"": 101}",0.6.1,1.5.2,tuned_hp
compas,lr,eqodds,789,789,789,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6288492706645057,0.5075268817204301,-0.04061074061074055,-0.0018028846153845812,0.9442597677891796,0.024285400053486228,0.1137999352067709,0.3374998923391104,22,0,1,postprocessing,3,"{""C"": 1.0, ""val_acc"": 0.6747769667477697}",0.6.1,1.5.2,tuned_hp
compas,rf,baseline,789,789,789,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6790923824959482,0.644524236983842,-0.24499824499824502,-0.15474759615384615,0.657002457002457,0.7588587999343872,5.391799961216748,6.9669499062001705,0,0,3,none,1,"{""n_estimators"": 200, ""max_depth"": 10, ""class_weight"": ""balanced"", ""val_acc"": 0.6869424168694241}",0.6.1,1.5.2,tuned_hp
compas,rf,reweighing,789,789,789,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6717990275526742,0.6341463414634146,-0.17503802503802507,-0.06881009615384615,0.7402262525937437,0.23814739985391498,1.9483499927446246,3.3971499651670456,6,0,3,preprocessing,2,"{""n_estimators"": 100, ""max_depth"": 10, ""class_weight"": ""balanced"", ""val_acc"": 0.6772100567721006}",0.6.1,1.5.2,tuned_hp
compas,rf,dir,789,789,789,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.673419773095624,0.5933400605449042,-0.29241254241254244,-0.17938701923076927,0.6540471329203723,0.3482251998502761,8.55759996920824,25.320149958133698,24,1,5,preprocessing,3,"{""n_estimators"": 100, ""max_depth"": 10, ""class_weight"": null, ""val_acc"": 0.6739659367396593, ""repair_level"": 1.0, ""n_quantiles"": 101}",0.6.1,1.5.2,tuned_hp
compas,rf,eqodds,789,789,789,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.653160453808752,0.5685483870967742,-0.04458874458874462,0.01652644230769229,0.9345200254291163,0.47268750006332994,4.206049954518676,7.191949989646673,22,0,3,postprocessing,3,"{""n_estimators"": 200, ""max_depth"": 10, ""class_weight"": ""balanced"", ""val_acc"": 0.6869424168694241}",0.6.1,1.5.2,tuned_hp
compas,lr,baseline,1024,1024,1024,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6564019448946515,0.5883495145631068,-0.16707031707031705,-0.09375,0.7714347453761135,0.08404810004867613,0.07600011304020882,0.20225008483976126,0,0,1,none,1,"{""C"": 10.0, ""val_acc"": 0.6634225466342255}",0.6.1,1.5.2,tuned_hp
compas,lr,reweighing,1024,1024,1024,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6507293354943274,0.5827686350435625,-0.01915876915876913,0.039362980769230727,0.9696351583144036,0.017229799879714847,0.04870002157986164,0.16135000623762608,6,0,1,preprocessing,2,"{""C"": 0.1, ""val_acc"": 0.6577453365774534}",0.6.1,1.5.2,tuned_hp
compas,lr,dir,1024,1024,1024,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.666936790923825,0.6066985645933014,-0.19271674271674277,-0.10246394230769229,0.7380549128121943,0.17881889990530908,6.382499937899411,14.403149951249361,24,1,3,preprocessing,3,"{""C"": 0.1, ""val_acc"": 0.6715328467153284, ""repair_level"": 1.0, ""n_quantiles"": 101}",0.6.1,1.5.2,tuned_hp
compas,lr,eqodds,1024,1024,1024,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6450567260940032,0.5369978858350951,-0.056657306657306616,0.0030048076923077094,0.9219801023079712,0.025574600091204047,0.11440017260611057,0.34710008185356855,22,0,1,postprocessing,3,"{""C"": 10.0, ""val_acc"": 0.6634225466342255}",0.6.1,1.5.2,tuned_hp
compas,rf,baseline,1024,1024,1024,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.673419773095624,0.6504770164787511,-0.2784719784719785,-0.17848557692307687,0.6048708413573278,0.45796040003187954,4.407600034028292,7.0460999850183725,0,0,3,none,1,"{""n_estimators"": 200, ""max_depth"": 10, ""class_weight"": ""balanced"", ""val_acc"": 0.6763990267639902}",0.6.1,1.5.2,tuned_hp
compas,rf,reweighing,1024,1024,1024,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6750405186385737,0.5783385909568874,-0.14581724581724587,-0.046875,0.813282794990112,0.6129155999515206,4.879500018432736,11.920199962332845,6,0,3,preprocessing,2,"{""n_estimators"": 200, ""max_depth"": 10, ""class_weight"": null, ""val_acc"": 0.6772100567721006}",0.6.1,1.5.2,tuned_hp
compas,rf,dir,1024,1024,1024,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.673419773095624,0.6417777777777778,-0.34874809874809876,-0.24579326923076927,0.5493101493101493,0.8052076997701079,12.985249981284142,24.30944994557649,24,1,5,preprocessing,3,"{""n_estimators"": 200, ""max_depth"": 10, ""class_weight"": ""balanced"", ""val_acc"": 0.6804541768045418, ""repair_level"": 1.0, ""n_quantiles"": 101}",0.6.1,1.5.2,tuned_hp
compas,rf,eqodds,1024,1024,1024,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6393841166936791,0.5781990521327014,-0.06062361062361055,0.0024038461538461453,0.9053460354575598,0.8067484998609871,4.992750124074519,10.172799928113818,22,0,3,postprocessing,3,"{""n_estimators"": 200, ""max_depth"": 10, ""class_weight"": ""balanced"", ""val_acc"": 0.6763990267639902}",0.6.1,1.5.2,tuned_hp
compas,lr,baseline,2048,2048,2048,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6612641815235009,0.6026615969581749,-0.19409734409734403,-0.12560096153846156,0.7344596595410928,0.039221299812197685,0.050200033001601696,0.18750003073364496,0,0,1,none,1,"{""C"": 1.0, ""val_acc"": 0.6634225466342255}",0.6.1,1.5.2,tuned_hp
compas,lr,reweighing,2048,2048,2048,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.660453808752026,0.5959498553519769,-0.08543348543348539,-0.03305288461538458,0.8727586387160856,0.02754170005209744,0.047900015488266945,0.20210002548992634,6,0,1,preprocessing,2,"{""C"": 0.1, ""val_acc"": 0.6512570965125709}",0.6.1,1.5.2,tuned_hp
compas,lr,dir,2048,2048,2048,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6661264181523501,0.6113207547169811,-0.24001989001989,-0.17217548076923073,0.6819925747370542,0.23054959997534752,7.342349970713258,15.213350066915154,24,1,3,preprocessing,3,"{""C"": 0.1, ""val_acc"": 0.6650446066504461, ""repair_level"": 1.0, ""n_quantiles"": 101}",0.6.1,1.5.2,tuned_hp
compas,lr,eqodds,2048,2048,2048,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6337115072933549,0.5262054507337526,-0.06287586287586289,-0.03605769230769229,0.9131320315530842,0.044452799716964364,0.15820004045963287,0.5656001158058643,22,0,1,postprocessing,3,"{""C"": 1.0, ""val_acc"": 0.6634225466342255}",0.6.1,1.5.2,tuned_hp
compas,rf,baseline,2048,2048,2048,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6709886547811994,0.5882352941176471,-0.2321282321282322,-0.15174278846153844,0.7132533603121838,0.488223799970001,3.9040499832481146,7.040950004011393,0,0,3,none,1,"{""n_estimators"": 200, ""max_depth"": 10, ""class_weight"": null, ""val_acc"": 0.6804541768045418}",0.6.1,1.5.2,tuned_hp
compas,rf,reweighing,2048,2048,2048,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6685575364667747,0.6351471900089206,-0.2175032175032175,-0.1787860576923077,0.684995340167754,0.5079489999916404,4.115649964660406,8.053849916905165,6,0,3,preprocessing,2,"{""n_estimators"": 200, ""max_depth"": 10, ""class_weight"": ""balanced"", ""val_acc"": 0.6780210867802109}",0.6.1,1.5.2,tuned_hp
compas,rf,dir,2048,2048,2048,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6580226904376013,0.6291739894551845,-0.40803205803205805,-0.34104567307692313,0.4914733994852689,0.6657012000214309,11.779799940995872,39.90560001693666,24,1,5,preprocessing,3,"{""n_estimators"": 200, ""max_depth"": 10, ""class_weight"": ""balanced"", ""val_acc"": 0.6804541768045418, ""repair_level"": 1.0, ""n_quantiles"": 101}",0.6.1,1.5.2,tuned_hp
compas,rf,eqodds,2048,2048,2048,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6393841166936791,0.528101802757158,-0.08184743184743182,-0.027043269230769273,0.8901727751568007,0.6673740001861006,4.682900034822524,11.420549941249192,22,0,3,postprocessing,3,"{""n_estimators"": 200, ""max_depth"": 10, ""class_weight"": null, ""val_acc"": 0.6804541768045418}",0.6.1,1.5.2,tuned_hp
compas,lr,baseline,4096,4096,4096,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.673419773095624,0.618732261116367,-0.17136422136422136,-0.12620192307692313,0.759287715809455,0.027559199836105108,0.07489998824894428,0.1810499234125018,0,0,1,none,1,"{""C"": 0.1, ""val_acc"": 0.6545012165450121}",0.6.1,1.5.2,tuned_hp
compas,lr,reweighing,4096,4096,4096,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6620745542949756,0.6091846298031866,-0.0248332748332748,0.002704326923076872,0.9590981355687238,0.0489268999081105,0.07759989239275455,0.18465006723999977,6,0,1,preprocessing,2,"{""C"": 10.0, ""val_acc"": 0.6455798864557989}",0.6.1,1.5.2,tuned_hp
compas,lr,dir,4096,4096,4096,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.673419773095624,0.619452313503305,-0.23157248157248156,-0.19801682692307687,0.6912366912366913,0.7902067999821156,7.326800026930869,15.346549917012453,24,1,3,preprocessing,3,"{""C"": 10.0, ""val_acc"": 0.6561232765612328, ""repair_level"": 1.0, ""n_quantiles"": 101}",0.6.1,1.5.2,tuned_hp
