dataset,model,method,seed,split_seed,model_seed,protected_attribute,privileged_group,unprivileged_group,n_train,n_val,n_test,accuracy,f1,spd,eod,disparate_impact,train_time_sec,single_pred_latency_ms,batch_256_latency_ms,implementation_loc_added,implementation_dependencies_added,implementation_hyperparams,implementation_stage,implementation_complexity_score,method_hyperparams,aif360_version,sklearn_version,notes
adult,lr,dir,789,789,789,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8474295190713101,0.6655356277266117,-0.18657488821452733,-0.08633989881871473,0.3061959394409841,0.6349246997851878,1.6195500502362847,3.9034500950947404,24,1,2,preprocessing,3,"repair_level=0.5,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.5
adult,lr,dir,789,789,789,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8478717523493643,0.6660194174757281,-0.18508822306430112,-0.09285203178548562,0.3087775596142981,0.526546300156042,1.628450001589954,5.407500080764294,24,1,2,preprocessing,3,"repair_level=0.75,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.75
adult,lr,dir,789,789,789,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8464344941956883,0.6619615478218545,-0.1842947665976393,-0.09711708658155394,0.3079312147323583,0.7864920001011342,1.629650010727346,3.804149921052158,24,1,2,preprocessing,3,"repair_level=1.0,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=1.0
adult,rf,dir,789,789,789,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8425649530127142,0.6628787878787878,-0.19708039894494087,-0.0688277532984346,0.30400641066639167,2.806590700056404,3.9975999388843775,16.128899878822267,24,1,2,preprocessing,3,"repair_level=0.25,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.25
adult,rf,dir,789,789,789,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8415699281370923,0.6608284023668639,-0.19674014715861898,-0.07024943823045737,0.305208017032662,2.9752344998996705,4.098400007933378,15.270449919626117,24,1,2,preprocessing,3,"repair_level=0.5,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.5
adult,rf,dir,789,789,789,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8422332780541736,0.6620885626331992,-0.19691662560724024,-0.07481577725053035,0.304182340302194,2.5239420998841524,3.5800000187009573,13.08420009445399,24,1,2,preprocessing,3,"repair_level=0.75,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.75
adult,rf,dir,789,789,789,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8391376451077943,0.6559470323953653,-0.19789926563344393,-0.08664118304271962,0.30312980625270547,2.1536986001301557,3.588500083424151,13.190249912440777,24,1,2,preprocessing,3,"repair_level=1.0,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=1.0
adult,lr,dir,1024,1024,1024,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8453289110005527,0.6527674360883594,-0.18076937693801703,-0.09112278587479128,0.29471066096898924,0.34342500008642673,1.5814501093700528,3.4947498934343457,24,1,2,preprocessing,3,"repair_level=0.25,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.25
adult,lr,dir,1024,1024,1024,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8465450525152017,0.6554121151936445,-0.1795975533522714,-0.08318896797599762,0.2979368368956664,0.4463241999037564,1.5924999024719,3.591999877244234,24,1,2,preprocessing,3,"repair_level=0.5,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.5
adult,lr,dir,1024,1024,1024,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8456605859590934,0.6534260178748759,-0.1795975533522714,-0.0881287738987434,0.2979368368956664,0.4040314999874681,1.556650036945939,3.5408501280471683,24,1,2,preprocessing,3,"repair_level=0.75,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.75
