dataset,model,method,seed,split_seed,model_seed,protected_attribute,privileged_group,unprivileged_group,n_train,n_val,n_test,accuracy,f1,spd,eod,disparate_impact,train_time_sec,single_pred_latency_ms,batch_256_latency_ms,implementation_loc_added,implementation_dependencies_added,implementation_hyperparams,implementation_stage,implementation_complexity_score,method_hyperparams,aif360_version,sklearn_version,notes
adult,rf,baseline,2048,2048,2048,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8375898286346047,0.648984468339307,-0.187165062906459,-0.0503332956728053,0.320956699877101,2.1484864000231028,2.107699983753264,11.11565000610426,0,0,0,none,1,,0.6.1,1.5.2,
adult,rf,baseline,4096,4096,4096,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.841901603095633,0.660171102661597,-0.1894197743015058,-0.0736169171091779,0.3208472449295391,1.8996199000393967,2.0734500722028315,8.444149978458881,0,0,0,none,1,,0.6.1,1.5.2,
adult,rf,baseline,8192,8192,8192,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8449972360420122,0.6634661545847336,-0.1850614197381922,-0.0629119120250065,0.3217376777182462,1.8698901000898327,2.0825499668717384,8.14010004978627,0,0,0,none,1,,0.6.1,1.5.2,
adult,rf,baseline,16384,16384,16384,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.84212271973466,0.6585365853658537,-0.1821375167771547,-0.0638094879423543,0.3344514198436226,2.068138499977067,2.103300008457154,8.334350015502423,0,0,0,none,1,,0.6.1,1.5.2,
adult,rf,baseline,32768,32768,32768,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8414593698175787,0.6609929078014184,-0.185462410870582,-0.0642614142783615,0.3377581983767403,1.992427200078964,2.1098500001244247,8.468700048979372,0,0,0,none,1,,0.6.1,1.5.2,
adult,rf,reweighing,42,42,42,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8367053620784964,0.650414201183432,-0.1861556195541464,-0.0657552818890521,0.3345045591348839,2.34657229995355,2.200749993789941,12.356249964796008,6,0,0,preprocessing,2,,0.6.1,1.5.2,
adult,rf,reweighing,123,123,123,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8487562189054726,0.6731963688485427,-0.1812805347558897,-0.0594722504676182,0.3379790997491253,2.3718514000065625,2.099899982567877,8.386699948459864,6,0,0,preprocessing,2,,0.6.1,1.5.2,
adult,rf,reweighing,256,256,256,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8391376451077943,0.6503244412400865,-0.1797063269334866,-0.0723395975344908,0.3357827891913624,2.147566800005734,2.188399957958609,9.259499958716331,6,0,0,preprocessing,2,,0.6.1,1.5.2,
adult,rf,reweighing,789,789,789,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8398009950248756,0.6555740432612313,-0.1862318502196702,-0.0437489800273667,0.3295214166030032,2.661821199930273,2.400100056547672,8.71039996854961,6,0,0,preprocessing,2,,0.6.1,1.5.2,
adult,rf,reweighing,1024,1024,1024,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8391376451077943,0.6494820525174657,-0.1826048196726828,-0.0802734154332843,0.3246607941118099,2.2700912000145763,2.083500032313168,8.323449990712106,6,0,0,preprocessing,2,,0.6.1,1.5.2,
adult,rf,reweighing,2048,2048,2048,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8384742951907131,0.6463326071169209,-0.173785076554423,-0.0171700623909413,0.3449804460238848,2.170838200021535,2.076249977108091,8.531499945092946,6,0,0,preprocessing,2,,0.6.1,1.5.2,
adult,rf,reweighing,4096,4096,4096,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8416804864566059,0.6583969465648855,-0.1837752501541609,-0.0688999359771024,0.3324618218671584,2.029656699975021,2.0760499755851924,8.826400036923587,6,0,0,preprocessing,2,,0.6.1,1.5.2,
adult,rf,reweighing,8192,8192,8192,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8436705362078496,0.6597690086621751,-0.1778794099969385,-0.050110470882135,0.3397375821025492,2.7051493999315426,3.391850041225553,11.33504998870194,6,0,0,preprocessing,2,,0.6.1,1.5.2,
adult,rf,reweighing,16384,16384,16384,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8414593698175787,0.6567735758736237,-0.1789622978062397,-0.0576708218782561,0.3425127614892301,2.39610860007815,3.407049924135208,15.193849976640196,6,0,0,preprocessing,2,,0.6.1,1.5.2,
adult,rf,reweighing,32768,32768,32768,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8401326699834163,0.6553860819828408,-0.1783820420166934,-0.0522069069408352,0.3489535274632815,2.211352000012994,2.0829500281251967,8.598849992267787,6,0,0,preprocessing,2,,0.6.1,1.5.2,
adult,rf,dir,42,42,42,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.839690436705362,0.6596244131455399,-0.1873514602574656,-0.0608939353996409,0.340272193580112,1.9434490000130609,2.185024767183529,40.75783520164849,18,1,1,preprocessing,3,repair_level=1.0,0.6.1,1.5.2,
adult,rf,dir,123,123,123,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8500829187396352,0.6785206258890469,-0.184001155942197,-0.0639664068090234,0.3387221552777778,2.064290600013919,2.194282371407523,39.92613934363862,18,1,1,preprocessing,3,repair_level=1.0,0.6.1,1.5.2,
adult,rf,dir,256,256,256,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.839690436705362,0.6536072623029144,-0.1782563840117547,-0.0661287487917247,0.3466785829677226,2.0291006000479683,2.1583189504400213,41.90089971714085,18,1,1,preprocessing,3,repair_level=1.0,0.6.1,1.5.2,
adult,rf,dir,789,789,789,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8420121614151465,0.6614546316038853,-0.1844924759552989,-0.0456225912953965,0.3381251127009075,2.2080642000073567,2.150560187857114,40.269508557635305,18,1,1,preprocessing,3,repair_level=1.0,0.6.1,1.5.2,
adult,rf,dir,1024,1024,1024,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8410171365395246,0.6563097514340345,-0.1880093398168034,-0.0898580198094377,0.3182986764124693,1.9440173000330103,2.172909509876313,43.07423472964556,18,1,1,preprocessing,3,repair_level=1.0,0.6.1,1.5.2,
adult,rf,dir,2048,2048,2048,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8369264787175235,0.6477191306424648,-0.1764040568533653,-0.0211401097176716,0.352301159863711,1.9022691999562085,2.1324729795598087,40.25973849793482,18,1,1,preprocessing,3,repair_level=1.0,0.6.1,1.5.2,
adult,rf,dir,4096,4096,4096,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8410171365395246,0.6587565258661604,-0.1772977611031245,-0.0343934771965502,0.3567557164018545,1.913494100095704,2.1513550101305854,39.35772369446529,18,1,1,preprocessing,3,repair_level=1.0,0.6.1,1.5.2,
adult,rf,dir,8192,8192,8192,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8455500276395799,0.6657094998803541,-0.1786220460199178,-0.0430020462220214,0.3437628080640083,2.335864400025457,2.464717506337606,40.5356329635868,18,1,1,preprocessing,3,repair_level=1.0,0.6.1,1.5.2,
adult,rf,dir,16384,16384,16384,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8405749032614704,0.6574821852731592,-0.1796668184964571,-0.0534057670821878,0.3489343657333133,1.927465099957772,2.1470314891104225,40.0935521996883,18,1,1,preprocessing,3,repair_level=1.0,0.6.1,1.5.2,
adult,rf,dir,32768,32768,32768,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8416804864566059,0.6613055818353831,-0.1816066883270233,-0.0501889303154696,0.3480949800559645,1.9665588000789285,2.1307479944345578,39.67190632624271,18,1,1,preprocessing,3,repair_level=1.0,0.6.1,1.5.2,
adult,rf,eqodds,42,42,42,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8126036484245439,0.6247509408899712,-0.1074671280330805,-0.0499661055247995,0.6248174478159007,2.109831599984318,2.123699989169836,8.391449984628707,22,0,0,postprocessing,3,fit_on=validation,0.6.1,1.5.2,
adult,rf,eqodds,123,123,123,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8187949143173023,0.6270762229806598,-0.0925270320738295,-0.0115617820961849,0.6548747355877804,2.02254129992798,2.129050029907376,8.404950029216707,22,0,0,postprocessing,3,fit_on=validation,0.6.1,1.5.2,
