"dataset","model","method","seed","batch_size","latency_ms_median","latency_ms_mean","latency_ms_std","latency_ci_lo","latency_ci_hi","throughput_per_sec","aif360_version","sklearn_version","notes"
"adult","rf","dir","4096","1","3.804650157690048","4.06916701933369","0.9207246562509036","3.475842482293956","4.0628500282764435","262.8362552543173","0.6.1","1.5.2","multi_batch"
"adult","rf","dir","4096","32","9.322149911895394","8.970027996692806","1.511108367155485","8.849849924445152","9.641499957069755","3432.6845526445422","0.6.1","1.5.2","multi_batch"
"adult","rf","dir","4096","128","13.01859994418919","13.282461997587234","2.1861573032329553","12.280502531211823","13.556000078096986","9832.086441609443","0.6.1","1.5.2","multi_batch"
"adult","rf","dir","4096","256","13.495950028300285","14.453492008615285","2.5964682328749844","13.158020074479282","13.894400093704462","18968.65351925442","0.6.1","1.5.2","multi_batch"
"adult","rf","dir","4096","1024","27.70265005528927","28.581201012711972","2.166237539879688","27.455849922262132","28.15799997188151","36963.972686955545","0.6.1","1.5.2","multi_batch"
"adult","rf","eqodds","4096","1","3.099450026638806","3.2570629962719977","0.7720040647878028","2.9593000654131174","3.3448012254666537","322.63788459414155","0.6.1","1.5.2","multi_batch"
"adult","rf","eqodds","4096","32","4.049599985592067","5.145122017711401","3.164558241153512","3.9223501225933433","4.480900010094047","7902.015041942835","0.6.1","1.5.2","multi_batch"
"adult","rf","eqodds","4096","128","6.802999880164862","7.095034988597035","1.1003033627379775","6.507700076326728","7.114749983884394","18815.228907059467","0.6.1","1.5.2","multi_batch"
"adult","rf","eqodds","4096","256","10.477400035597384","11.666632001288235","3.725481224288027","10.059499880298972","10.958606281201353","24433.542589786568","0.6.1","1.5.2","multi_batch"
"adult","rf","eqodds","4096","1024","23.79415009636432","25.481526996009052","5.275747465436465","23.22109998203814","24.729000055231154","43035.78803415485","0.6.1","1.5.2","multi_batch"
"adult","lr","baseline","8192","1","0.09330001194030046","0.10198201285675168","0.026788065836447213","0.09300000965595245","0.09370001498609781","10718.112240327111","0.6.1","1.5.2","multi_batch"
"adult","lr","baseline","8192","32","0.10240008123219013","0.10898500448092818","0.02132618163854978","0.1020999625325203","0.10269996710121632","312499.7520992258","0.6.1","1.5.2","multi_batch"
"adult","lr","baseline","8192","128","0.19649986643344164","0.2150159957818687","0.04039420880374188","0.193099956959486","0.20560005214065313","651399.9338689429","0.6.1","1.5.2","multi_batch"
"adult","lr","baseline","8192","256","0.22785004694014788","0.2463559922762215","0.05013522683267589","0.22140005603432655","0.23460015654563904","1123545.9612051193","0.6.1","1.5.2","multi_batch"
"adult","lr","baseline","8192","1024","0.3753500059247017","0.4451270052231848","0.14622875568437504","0.36735006142407656","0.3921000752598047","2728120.377878515","0.6.1","1.5.2","multi_batch"
"adult","lr","reweighing","8192","1","0.09334995411336422","0.10720600374042988","0.03022606757852975","0.09320001117885113","0.09394995868206024","10712.378056293413","0.6.1","1.5.2","multi_batch"
"adult","lr","reweighing","8192","32","0.1021998468786478","0.11227599112316966","0.03251499681588578","0.10199984535574913","0.10240008123219013","313112.01510895445","0.6.1","1.5.2","multi_batch"
"adult","lr","reweighing","8192","128","0.18974998965859413","0.20505100023001432","0.04108220147172694","0.18530001398175955","0.1949999714270234","674571.8417708627","0.6.1","1.5.2","multi_batch"
"adult","lr","reweighing","8192","256","0.2161000156775117","0.23622500244528055","0.06184586053844261","0.21279249049257487","0.21870003547519445","1184636.6563065478","0.6.1","1.5.2","multi_batch"
"adult","lr","reweighing","8192","1024","0.39994996041059494","0.42625800240784883","0.07227921772202081","0.38810004480183125","0.4098499193787575","2560320.293440573","0.6.1","1.5.2","multi_batch"
"adult","lr","dir","8192","1","1.6666499432176352","1.7286570044234395","0.27730238494416654","1.5940999146550894","1.7000025225570425","600.0060205020615","0.6.1","1.5.2","multi_batch"
"adult","lr","dir","8192","32","2.762499963864684","3.138769001234323","0.7063418418582155","2.694200025871396","2.8503999346867204","11583.710558762368","0.6.1","1.5.2","multi_batch"
"adult","lr","dir","8192","128","3.4289000323042274","3.7929010088555515","1.0501336203316136","3.1271001789718866","3.672800026834011","37329.755546703345","0.6.1","1.5.2","multi_batch"
"adult","lr","dir","8192","256","3.688849974423647","4.089550995267928","0.812182948731421","3.6221499321982265","3.9242999628186226","69398.32245142957","0.6.1","1.5.2","multi_batch"
"adult","lr","dir","8192","1024","6.77990005351603","7.068789999466389","1.098350355291123","6.593900034204125","6.9200999569147825","151034.67483550255","0.6.1","1.5.2","multi_batch"
"adult","lr","eqodds","8192","1","0.23984990548342466","0.24430499179288745","0.018501379170392827","0.2385000669164583","0.2422998659312725","4169.274104921868","0.6.1","1.5.2","multi_batch"
"adult","lr","eqodds","8192","32","0.2795499749481678","0.28347600251436234","0.07282027113193269","0.2546999603509903","0.28799986466765404","114469.69367796658","0.6.1","1.5.2","multi_batch"
"adult","lr","eqodds","8192","128","0.30610000248998404","0.3284590132534504","0.06766018718075004","0.30200020410120487","0.3089499659836292","418163.9952916639","0.6.1","1.5.2","multi_batch"
"adult","lr","eqodds","8192","256","0.3789999755099416","0.40646199602633715","0.07510945370844833","0.37059991154819727","0.3856500843539834","675461.7850715002","0.6.1","1.5.2","multi_batch"
"adult","lr","eqodds","8192","1024","1.0104499524459243","1.1001509963534772","0.34573781161846334","0.9611326007870957","1.0563000105321407","1013409.9145843652","0.6.1","1.5.2","multi_batch"
"adult","rf","baseline","8192","1","2.066850080154836","2.3802490113303065","0.6945078222948147","1.982750021852553","2.1464000456035137","483.8280287485031","0.6.1","1.5.2","multi_batch"
"adult","rf","baseline","8192","32","3.026449936442077","3.1853140029124916","0.669533859690505","2.8870999813079834","3.1392001546919346","10573.444356267628","0.6.1","1.5.2","multi_batch"
"adult","rf","baseline","8192","128","6.354650133289397","6.723292001988739","1.1255505433032893","6.087700021453202","6.727400003001094","20142.729704261874","0.6.1","1.5.2","multi_batch"
"adult","rf","baseline","8192","256","10.276549961417913","10.43212998425588","1.8290114996368678","9.588324907235801","10.720200138166547","24911.084066259747","0.6.1","1.5.2","multi_batch"
"adult","rf","baseline","8192","1024","21.799199981614947","24.0227630129084","6.438150749566929","21.495499997399747","22.3861001431942","46974.20092772318","0.6.1","1.5.2","multi_batch"
"adult","rf","reweighing","8192","1","2.0441999658942223","2.3852700111456215","0.6147415800655052","1.99409993365407","2.16630008071661","489.1889329244541","0.6.1","1.5.2","multi_batch"
"adult","rf","reweighing","8192","32","2.979150041937828","3.0796969891525805","0.49966642364216945","2.7594000566750765","3.0580000020563602","10741.318681346163","0.6.1","1.5.2","multi_batch"
"adult","rf","reweighing","8192","128","5.94259996432811","6.292307993862778","0.8037853505916447","5.764300003647804","6.230700062587857","21539.393660746286","0.6.1","1.5.2","multi_batch"
"adult","rf","reweighing","8192","256","8.879750035703182","9.26617399789393","1.305228629172321","8.790799882262945","9.040349978022277","28829.640358195906","0.6.1","1.5.2","multi_batch"
"adult","rf","reweighing","8192","1024","21.81260008364916","24.185369990300387","4.3586676784870635","21.26164990477264","23.86954997200519","46945.34333701904","0.6.1","1.5.2","multi_batch"
"adult","rf","dir","8192","1","3.5113999620079994","3.6648730048909783","0.394644933864101","3.4622999373823404","3.591199987567961","284.78669784690334","0.6.1","1.5.2","multi_batch"
"adult","rf","dir","8192","32","7.004699902608991","7.237258004024625","1.2979186885661167","6.834800122305751","7.409200072288513","4568.361306682273","0.6.1","1.5.2","multi_batch"
"adult","rf","dir","8192","128","9.459749911911786","9.896257987711579","1.3615540527423011","9.32410010136664","9.728100034408271","13531.013102029417","0.6.1","1.5.2","multi_batch"
"adult","rf","dir","8192","256","15.993299894034863","16.83814500691369","3.343863378660358","15.590549912303686","16.33879984728992","16006.702912854287","0.6.1","1.5.2","multi_batch"
"adult","rf","dir","8192","1024","44.45269994903356","47.697553001344204","15.245871872698755","43.72149985283613","45.714000007137656","23035.721141214115","0.6.1","1.5.2","multi_batch"
"adult","rf","eqodds","8192","1","5.165099981240928","5.302957994863391","0.6076922812561542","5.10860001668334","5.280349985696375","193.60709446707506","0.6.1","1.5.2","multi_batch"
"adult","rf","eqodds","8192","32","7.268949993886054","7.366654004435986","0.7569709005849404","7.134000072255731","7.390500046312809","4402.286441221269","0.6.1","1.5.2","multi_batch"
"adult","rf","eqodds","8192","128","12.48475001193583","13.595106999855489","6.1321481846790045","12.347200186923146","12.595599982887506","10252.508050031263","0.6.1","1.5.2","multi_batch"
"adult","rf","eqodds","8192","256","16.80365006905049","17.125498997047544","1.4844776530333579","16.520599834620953","17.094850074499846","15234.78523701878","0.6.1","1.5.2","multi_batch"
"adult","rf","eqodds","8192","1024","36.22330003418028","36.99751500738785","3.109599746634048","35.59041380067356","36.96900000795722","28269.097487908453","0.6.1","1.5.2","multi_batch"
"adult","lr","baseline","16384","1","0.1687499461695552","0.18172899261116982","0.06066004436130974","0.16520009376108646","0.17169991042464972","5925.927816268624","0.6.1","1.5.2","multi_batch"
"adult","lr","baseline","16384","32","0.1898501068353653","0.198353985324502","0.04481688380661102","0.1876999158412218","0.19275001250207424","168554.02682364485","0.6.1","1.5.2","multi_batch"
"adult","lr","baseline","16384","128","0.3219499485567212","0.34347999608144164","0.11662649958700495","0.3141501219943166","0.3331000916659832","397577.32707774895","0.6.1","1.5.2","multi_batch"
"adult","lr","baseline","16384","256","0.3624499076977372","0.3804600052535534","0.0729574924461604","0.35140011459589005","0.3814001102000475","706304.4977058998","0.6.1","1.5.2","multi_batch"
"adult","lr","baseline","16384","1024","0.634749885648489","0.6885529984720051","0.25385023637393805","0.6210999563336372","0.6486999336630106","1613233.847145692","0.6.1","1.5.2","multi_batch"
"adult","lr","reweighing","16384","1","0.14469993766397238","0.15331700211390853","0.04357417270065127","0.1362001057714224","0.15380000695586205","6910.853011714749","0.6.1","1.5.2","multi_batch"
"adult","lr","reweighing","16384","32","0.168150058016181","0.17280299915000796","0.062338569197137594","0.16080017667263746","0.17254985868930817","190306.20849931944","0.6.1","1.5.2","multi_batch"
"adult","lr","reweighing","16384","128","0.36414992064237595","1.5588609990663826","4.909671968813831","0.3323000855743885","0.4343001637607813","351503.5779060519","0.6.1","1.5.2","multi_batch"
"adult","lr","reweighing","16384","256","0.3469999646767974","0.3517129854299128","0.06396641708241455","0.3358786314493045","0.35799993202090263","737752.236483492","0.6.1","1.5.2","multi_batch"
"adult","lr","reweighing","16384","1024","0.5965500604361296","0.6152789993211627","0.1062716403339567","0.5841449659783393","0.6173687346745281","1716536.579095085","0.6.1","1.5.2","multi_batch"
"adult","lr","dir","16384","1","3.3618499292060733","3.5201299842447042","0.8407020342104797","3.2538000959903","3.5535049333702773","297.45527642757025","0.6.1","1.5.2","multi_batch"
"adult","lr","dir","16384","32","4.802600014954805","4.631481999531388","1.0444493293077435","4.517999943345785","5.0778500735759735","6663.057489767058","0.6.1","1.5.2","multi_batch"
"adult","lr","dir","16384","128","5.434350110590458","5.427210000343621","1.1929971772349948","5.212550167925656","5.75559982098639","23553.874409113556","0.6.1","1.5.2","multi_batch"
"adult","lr","dir","16384","256","6.433799979276955","5.997573006898165","1.304038292461298","5.947899888269603","6.719550001434982","39789.8599310776","0.6.1","1.5.2","multi_batch"
"adult","lr","dir","16384","1024","10.045049944892526","9.858592997770756","1.8000339983272637","9.384049917571247","10.467799962498248","101940.75744945995","0.6.1","1.5.2","multi_batch"
"adult","lr","eqodds","16384","1","0.2948000328615308","0.2679200074635446","0.07159406653836244","0.21980004385113716","0.3157999599352479","3392.1298796791707","0.6.1","1.5.2","multi_batch"
"adult","lr","eqodds","16384","32","0.23765000514686108","0.29766099993139505","0.09469341347671678","0.22740010172128677","0.3166000824421644","134651.795947679","0.6.1","1.5.2","multi_batch"
"adult","lr","eqodds","16384","128","0.5284500075504184","0.5184840015135705","0.11412790319942112","0.5013500340282917","0.548506120685488","242217.80333267906","0.6.1","1.5.2","multi_batch"
"adult","lr","eqodds","16384","256","0.6349000614136457","0.6199409952387214","0.10929011859794345","0.6055000703781843","0.6631062919041142","403213.0654232409","0.6.1","1.5.2","multi_batch"
"adult","lr","eqodds","16384","1024","1.6472999705001712","1.7459889990277588","0.6197785388750513","1.5941000310704112","1.7303000204265118","621623.2734400413","0.6.1","1.5.2","multi_batch"
"adult","rf","baseline","16384","1","5.389699945226312","6.142792007885873","2.30996181537749","4.952300107106566","5.758007566328157","185.5390856935748","0.6.1","1.5.2","multi_batch"
"adult","rf","baseline","16384","32","6.261350121349096","6.871168005745858","2.0775819303045555","6.102000130340457","6.678987477789629","5110.718835365998","0.6.1","1.5.2","multi_batch"
"adult","rf","baseline","16384","128","13.924849918112159","13.403043011203408","2.088142961517964","13.20130005478859","14.528450090438128","9192.199610963808","0.6.1","1.5.2","multi_batch"
"adult","rf","baseline","16384","256","9.774400037713349","10.72945399209857","2.335480437428655","9.33014985639602","10.915599996224046","26190.86583445068","0.6.1","1.5.2","multi_batch"
"adult","rf","baseline","16384","1024","33.037350163795054","33.22121801087633","7.750736382935024","31.85609995853156","34.69842250342481","30995.221920739285","0.6.1","1.5.2","multi_batch"
"adult","rf","reweighing","16384","1","2.6365499943494797","3.2469379995018244","1.3534643852444637","2.429000101983547","3.1769999768584967","379.28353421825847","0.6.1","1.5.2","multi_batch"
"adult","rf","reweighing","16384","32","4.1371999541297555","5.347744992468506","2.1766924222585597","3.873900044709444","4.619299899786711","7734.69988272082","0.6.1","1.5.2","multi_batch"
"adult","rf","reweighing","16384","128","9.511250187642872","10.005764022935182","2.605302056319647","9.195799939334393","10.148750036023557","13457.747138888124","0.6.1","1.5.2","multi_batch"
"adult","rf","reweighing","16384","256","11.196049978025258","12.29516000021249","3.160978691169773","10.667100083082914","11.919650016352534","22865.20697053488","0.6.1","1.5.2","multi_batch"
"adult","rf","reweighing","16384","1024","25.509099941700697","26.390231002587825","3.671184803019505","24.78430001065135","26.29955008160323","40142.53746076035","0.6.1","1.5.2","multi_batch"
"adult","rf","dir","16384","1","3.574299975298345","3.7914399965666234","0.5340170903021433","3.5112998448312283","3.692499827593565","279.7750627845752","0.6.1","1.5.2","multi_batch"
"adult","rf","dir","16384","32","6.86644995585084","7.491004995536059","1.731765998460484","6.677600089460611","7.178750121966004","4660.341254323581","0.6.1","1.5.2","multi_batch"
"adult","rf","dir","16384","128","9.56959999166429","10.043502012267709","1.3897476869253211","9.373500011861324","9.808599948883057","13375.689695650379","0.6.1","1.5.2","multi_batch"
"adult","rf","dir","16384","256","14.841550029814243","15.132376002147794","2.2068620964655117","14.274500077590346","15.445550088770688","17248.872219258632","0.6.1","1.5.2","multi_batch"
"adult","rf","dir","16384","1024","31.438050093129277","31.577139005530626","3.5293447917080214","30.232999939471483","32.08654990885407","32571.994667817937","0.6.1","1.5.2","multi_batch"
"adult","rf","eqodds","16384","1","4.396299947984517","4.195562009699643","1.1038530587911772","4.265650059096515","4.5146000338718295","227.4640065126698","0.6.1","1.5.2","multi_batch"
"adult","rf","eqodds","16384","32","3.7070499965921044","4.044765988364816","1.0241045067638304","3.5470998845994473","4.00930002797395","8632.200814506856","0.6.1","1.5.2","multi_batch"
"adult","rf","eqodds","16384","128","6.748400046490133","6.921853004023433","1.05017825296726","6.361299892887473","6.935700075700879","18967.458822565397","0.6.1","1.5.2","multi_batch"
"adult","rf","eqodds","16384","256","9.09089995548129","9.673591998871416","1.7299910000698244","8.91640002373606","9.415541286580265","28160.02829792959","0.6.1","1.5.2","multi_batch"
"adult","rf","eqodds","16384","1024","22.12149987462908","22.883870992809534","1.8954251753174356","21.829100092872977","22.7916999720037","46289.80881962778","0.6.1","1.5.2","multi_batch"
"adult","lr","baseline","32768","1","0.09395007509738207","0.0993339903652668","0.013912702794569744","0.09374995715916157","0.09430001955479383","10643.951044887086","0.6.1","1.5.2","multi_batch"
"adult","lr","baseline","32768","32","0.1025499077513814","0.1056249882094562","0.011235578138856199","0.10220007970929146","0.10289996862411499","312043.18659729796","0.6.1","1.5.2","multi_batch"
"adult","lr","baseline","32768","128","0.18440012354403734","0.19561100751161575","0.03880794070822626","0.18179998733103275","0.18674996681511402","694142.701967506","0.6.1","1.5.2","multi_batch"
"adult","lr","baseline","32768","256","0.21570001263171434","0.2272979891858995","0.03667116799335052","0.21195004228502512","0.2193001564592123","1186833.495634021","0.6.1","1.5.2","multi_batch"
"adult","lr","baseline","32768","1024","0.471399980597198","0.4736320162191987","0.06879131259548264","0.46469743247143924","0.4775499692186713","2172252.953219758","0.6.1","1.5.2","multi_batch"
"adult","lr","reweighing","32768","1","0.08389982394874096","0.08462199941277504","0.001931272275111987","0.08354999590665102","0.08455000352114439","11918.97614244048","0.6.1","1.5.2","multi_batch"
"adult","lr","reweighing","32768","32","0.0887999776750803","0.09058000519871712","0.005966709812609145","0.08859997615218163","0.08919998072087765","360360.4509574114","0.6.1","1.5.2","multi_batch"
"adult","lr","reweighing","32768","128","0.1723001478239894","0.18538400763645768","0.03913239101808258","0.16589873121120036","0.17525011207908392","742889.6702442558","0.6.1","1.5.2","multi_batch"
"adult","lr","reweighing","32768","256","0.21914986427873373","0.23540899623185396","0.04338885375939557","0.21659751946572214","0.22659997921437025","1168150.3926208098","0.6.1","1.5.2","multi_batch"
"adult","lr","reweighing","32768","1024","0.3496999852359295","0.39748798590153456","0.10080384178236393","0.34639984369277954","0.35460013896226883","2928224.315792137","0.6.1","1.5.2","multi_batch"
"adult","lr","dir","32768","1","1.6460000770166516","1.8800620129331946","0.42345035783511653","1.6304000746458769","1.7144999001175165","607.5333859111864","0.6.1","1.5.2","multi_batch"
"adult","lr","dir","32768","32","2.7057499391958117","2.982783995103091","0.6601339160588986","2.6756288105389103","2.729599829763174","11826.665700493691","0.6.1","1.5.2","multi_batch"
"adult","lr","dir","32768","128","5.517150042578578","5.204370997380465","1.19463310953842","4.75138122565113","6.021750043146312","23200.384077315397","0.6.1","1.5.2","multi_batch"
"adult","lr","dir","32768","256","5.751549964770675","5.534194000065327","1.099320993233378","5.18740015104413","5.987599957734346","44509.74112509639","0.6.1","1.5.2","multi_batch"
"adult","lr","dir","32768","1024","10.409300099126995","10.115943001583219","2.313283447382946","9.510899893939495","10.7471349358093","98373.56885175024","0.6.1","1.5.2","multi_batch"
"adult","lr","eqodds","32768","1","0.17230003140866756","0.17822700086981058","0.02457418113302836","0.1721000298857689","0.17250003293156624","5803.829470165117","0.6.1","1.5.2","multi_batch"
"adult","lr","eqodds","32768","32","0.19535014871507883","0.19885200075805187","0.02637395161151105","0.19509997218847275","0.19569997675716877","163808.42405537397","0.6.1","1.5.2","multi_batch"
"adult","lr","eqodds","32768","128","0.3204998793080449","0.3748920070938766","0.09660196596527171","0.3152000717818737","0.32759993337094784","399376.1254336518","0.6.1","1.5.2","multi_batch"
"adult","lr","eqodds","32768","256","0.3743498818948865","0.40605998830869794","0.10717720682702372","0.37070014514029026","0.3760501276701689","683852.225902083","0.6.1","1.5.2","multi_batch"
"adult","lr","eqodds","32768","1024","0.7979001384228468","0.8948680059984326","0.20289929633307774","0.7917000912129879","0.8068999741226435","1283368.6205695728","0.6.1","1.5.2","multi_batch"
"adult","rf","baseline","32768","1","2.780300099402666","2.892505005002022","0.9097479675565007","2.360306354239583","3.0555499251931906","359.67340367856156","0.6.1","1.5.2","multi_batch"
"adult","rf","baseline","32768","32","4.1365999495610595","4.6728469943627715","1.7999850150747299","3.770699957385659","4.42239991389215","7735.821783635511","0.6.1","1.5.2","multi_batch"
"adult","rf","baseline","32768","128","6.0903498670086265","6.722783993463963","2.044229552081864","5.956899840384722","6.419921354972757","21016.854991102384","0.6.1","1.5.2","multi_batch"
"adult","rf","baseline","32768","256","10.983899934217334","11.495308990124613","2.391281611752419","10.417349985800683","11.557399993762374","23306.840150874104","0.6.1","1.5.2","multi_batch"
"adult","rf","baseline","32768","1024","27.38580002915114","27.320422993507236","4.887798738907422","25.679949903860688","28.3050499856472","37391.64088359628","0.6.1","1.5.2","multi_batch"
"adult","rf","reweighing","32768","1","2.022800035774708","2.3164630006067455","0.5956741420730827","1.932899933308363","2.183849923312664","494.3642388344195","0.6.1","1.5.2","multi_batch"
"adult","rf","reweighing","32768","32","3.0800499953329563","3.1895780307240784","0.44912405212523193","2.956050098873675","3.1926999799907207","10389.441745584643","0.6.1","1.5.2","multi_batch"
"adult","rf","reweighing","32768","128","5.946699995547533","6.334519009105861","1.0207530637799926","5.725950002670288","6.238900125026703","21524.543039978023","0.6.1","1.5.2","multi_batch"
"adult","rf","reweighing","32768","256","9.093650034628808","9.281294995453209","1.0532580023314961","8.990123696275987","9.239449980668724","28151.512211834266","0.6.1","1.5.2","multi_batch"
"adult","rf","reweighing","32768","1024","21.625449997372925","22.62019898975268","2.302783627880987","21.216445026220754","22.186700021848083","47351.61581027892","0.6.1","1.5.2","multi_batch"
"adult","rf","dir","32768","1","5.350550054572523","5.146985002793372","1.2266053003076085","4.851100035011768","5.614949972368777","186.89667226744487","0.6.1","1.5.2","multi_batch"
"adult","rf","dir","32768","32","7.801300031132996","8.650936998892576","2.3088922865056922","7.404850097373128","8.259693774743933","4101.880439451908","0.6.1","1.5.2","multi_batch"
"adult","rf","dir","32768","128","11.095650028437376","11.875959008466452","2.1120563833616584","10.784500045701861","11.879864888032898","11536.052387372072","0.6.1","1.5.2","multi_batch"
"adult","rf","dir","32768","256","13.676300062797964","14.432041002437472","2.2801446218385526","13.08430009521544","14.33320005889982","18718.512962169265","0.6.1","1.5.2","multi_batch"
"adult","rf","dir","32768","1024","29.915899969637394","30.814233997371048","3.4659023059311855","29.352899873629212","30.91959367447998","34229.28947614113","0.6.1","1.5.2","multi_batch"
"adult","rf","eqodds","32768","1","2.053450094535947","2.4450819939374924","0.8388622255569783","2.0137999672442675","2.174300141632557","486.9852949730376","0.6.1","1.5.2","multi_batch"
"adult","rf","eqodds","32768","32","3.468999871984124","4.024290996603668","1.419724421708728","3.3352000173181295","3.6065999884158373","9224.560732456102","0.6.1","1.5.2","multi_batch"
"adult","rf","eqodds","32768","128","10.052950005047023","9.465077018830925","2.878207719660321","8.203850011341274","10.736700147390366","12732.580977299038","0.6.1","1.5.2","multi_batch"
"adult","rf","eqodds","32768","256","11.470000026747584","11.74795699538663","2.000355566344017","10.88550011627376","12.586800148710608","22319.093234787983","0.6.1","1.5.2","multi_batch"
"adult","rf","eqodds","32768","1024","31.231900095008314","32.40315600531176","9.116631910282333","28.901549987494946","32.4006100272527","32786.990124999225","0.6.1","1.5.2","multi_batch"
"compas","lr","baseline","42","1","0.09660003706812859","0.10085500311106443","0.023294179932681788","0.0958999153226614","0.09750016033649445","10351.962901367579","0.6.1","1.5.2","multi_batch"
"compas","lr","baseline","42","32","0.2574998652562499","0.2605890017002821","0.053585194918208956","0.24670001585036516","0.26389979757368565","124271.9096887889","0.6.1","1.5.2","multi_batch"
"compas","lr","baseline","42","128","0.2891999902203679","0.3069079900160432","0.05591581393114844","0.2804999239742756","0.30904996674507856","442600.29159221303","0.6.1","1.5.2","multi_batch"
"compas","lr","baseline","42","256","0.4137499490752816","0.49397100461646914","0.2324033207002304","0.3574499860405922","0.4645501554477957","618731.1939787597","0.6.1","1.5.2","multi_batch"
"compas","lr","baseline","42","1024","2.4951999075710773","2.982036010362208","1.5911549315939861","2.1122335427207872","2.725200029090047","410387.96005599434","0.6.1","1.5.2","multi_batch"
"compas","lr","reweighing","42","1","0.08935004007071257","0.10796499438583851","0.041996863891859616","0.08510006591677666","0.09379989933222532","11191.936782665005","0.6.1","1.5.2","multi_batch"
"compas","lr","reweighing","42","32","0.21520012523978949","0.2374120056629181","0.11437400212985842","0.19349996000528336","0.23375009186565876","148698.7982202315","0.6.1","1.5.2","multi_batch"
"compas","lr","reweighing","42","128","0.26614998932927847","0.28664400102570653","0.073768413741608","0.2515499945729971","0.2737013506703079","480931.8246548547","0.6.1","1.5.2","multi_batch"
"compas","lr","reweighing","42","256","0.3995499573647976","0.454587007407099","0.15150988852934608","0.37129991687834263","0.43080002069473267","640720.8792823536","0.6.1","1.5.2","multi_batch"
"compas","lr","reweighing","42","1024","2.391700050793588","2.995042996481061","1.6996400116111037","2.0721000619232655","2.6117500383406878","428147.33380142186","0.6.1","1.5.2","multi_batch"
"compas","lr","dir","42","1","7.141849957406521","7.418250979389995","1.2857864624936677","6.7882000003010035","7.2725999634712934","140.01974361880016","0.6.1","1.5.2","multi_batch"
"compas","lr","dir","42","32","12.84389989450574","13.613087984267622","2.4055792519142036","12.441749917343259","13.553100056014955","2491.455108092886","0.6.1","1.5.2","multi_batch"
"compas","lr","dir","42","128","15.570899937301874","16.312484999652952","3.213129425334952","15.176299959421158","15.949949971400201","8220.462562562703","0.6.1","1.5.2","multi_batch"
"compas","lr","dir","42","256","22.757250000722706","22.294891003984958","4.651669703502476","20.93210001476109","24.369300110265613","11249.162354496706","0.6.1","1.5.2","multi_batch"
"compas","lr","dir","42","1024","44.173649861477315","47.04414299922064","12.745320820672084","42.533300118520856","46.88295000232756","23181.24047279606","0.6.1","1.5.2","multi_batch"
"compas","lr","eqodds","42","1","0.2856000792235136","0.2858699928037822","0.0931939838504095","0.27860002592206","0.29530003666877747","3501.3995889594607","0.6.1","1.5.2","multi_batch"
"compas","lr","eqodds","42","32","0.38650003261864185","0.40063299238681793","0.08737430363499904","0.362799852155149","0.4154000198468566","82794.30090391294","0.6.1","1.5.2","multi_batch"
"compas","lr","eqodds","42","128","0.4390999674797058","0.48576401313766837","0.12132971363439742","0.41728378273546696","0.4775499692186713","291505.3734453211","0.6.1","1.5.2","multi_batch"
"compas","lr","eqodds","42","256","0.8377499179914594","1.0210700053721666","0.552598995677987","0.7817998994141817","0.884300097823143","305580.4536678091","0.6.1","1.5.2","multi_batch"
"compas","lr","eqodds","42","1024","4.752950044348836","5.632432990241796","2.2913548069465515","4.139050026424229","5.331299966201186","215445.1425841338","0.6.1","1.5.2","multi_batch"
"compas","rf","baseline","42","1","2.1975000854581594","2.460610002744943","0.6581258090193381","2.0441000815480947","2.5544525065924955","455.06255340668565","0.6.1","1.5.2","multi_batch"
"compas","rf","baseline","42","32","3.397699911147356","4.3665209878236055","1.8211815387299026","3.2145498553290963","3.9866999723017216","9418.136044037523","0.6.1","1.5.2","multi_batch"
"compas","rf","baseline","42","128","7.1356999687850475","7.541403996292502","2.056560914836884","6.321670059696771","8.239399874582887","17937.973928266743","0.6.1","1.5.2","multi_batch"
"compas","rf","baseline","42","256","11.53385010547936","11.225103016477078","2.242540636103709","10.86459995713085","12.083700043149292","22195.537280164815","0.6.1","1.5.2","multi_batch"
"compas","rf","baseline","42","1024","28.44745002221316","28.8234769878909","7.261249410698705","26.386599987745285","29.761248704744503","35996.19646753613","0.6.1","1.5.2","multi_batch"
"compas","rf","reweighing","42","1","2.225249889306724","2.6323850150220096","0.9874275515634783","2.0039987575728446","2.6320001343265176","449.3877316005843","0.6.1","1.5.2","multi_batch"
"compas","rf","reweighing","42","32","3.8486000848934054","4.672088993247598","1.7954609270215744","3.5011499421671033","4.3741299508837965","8314.71165985964","0.6.1","1.5.2","multi_batch"
"compas","rf","reweighing","42","128","5.846099928021431","6.411733999848366","1.3915243367570873","5.657549947500229","6.2454999424517155","21894.93877558823","0.6.1","1.5.2","multi_batch"
"compas","rf","reweighing","42","256","11.447799974121153","11.116099983919412","2.2559702700868445","11.037700111046433","11.727199889719486","22362.37535410406","0.6.1","1.5.2","multi_batch"
"compas","rf","reweighing","42","1024","27.36960002221167","27.10553698707372","4.511839160281341","25.787599850445986","27.837399975396693","37413.77291480247","0.6.1","1.5.2","multi_batch"
"compas","rf","dir","42","1","12.289500096812844","13.000348000787199","2.875144728808187","11.93140004761517","13.003300060518086","81.37027479737274","0.6.1","1.5.2","multi_batch"
"compas","rf","dir","42","32","18.53210001718253","19.51675299089402","4.602254345016383","17.91679998859763","19.22208621690515","1726.7336119668223","0.6.1","1.5.2","multi_batch"
